dt,t,Hamiltonian,E_pot,E_kin,
20.00,180.0000000000,-3310.4010859899,-3345.0511355733,34.6500495834
20.00,200.0000000000,-3310.4137137575,-3344.8314989397,34.4177851822
20.00,220.0000000000,-3310.3656281825,-3343.5433543862,33.1777262037
20.00,240.0000000000,-3310.3078411871,-3341.9836957540,31.6758545669
20.00,260.0000000000,-3310.2902468844,-3341.1281022376,30.8378553533
20.00,280.0000000000,-3310.3129790994,-3341.3731108045,31.0601317051
20.00,300.0000000000,-3310.3644739536,-3342.4384709163,32.0739969627
20.00,320.0000000000,-3310.4193314420,-3343.5662554835,33.1469240414
20.00,340.0000000000,-3310.4303044949,-3343.9864532385,33.5561487436
20.00,360.0000000000,-3310.4024145629,-3343.5872374068,33.1848228439
20.00,380.0000000000,-3310.3788342183,-3342.8540701949,32.4752359766
20.00,400.0000000000,-3310.3695106821,-3342.2583439247,31.8888332426
20.00,420.0000000000,-3310.3737618492,-3342.0207363015,31.6469744523
20.00,440.0000000000,-3310.3906530760,-3342.1011364398,31.7104833638
20.00,460.0000000000,-3310.4070786742,-3342.2511429581,31.8440642840
20.00,480.0000000000,-3310.4077123859,-3342.2331273115,31.8254149256
20.00,500.0000000000,-3310.3881818135,-3342.0706257785,31.6824439649
20.00,520.0000000000,-3310.3833154277,-3342.0639536495,31.6806382218
20.00,540.0000000000,-3310.4088943982,-3342.3145322065,31.9056378083
20.00,560.0000000000,-3310.4291612895,-3342.5182003089,32.0890390194
20.00,580.0000000000,-3310.4212185958,-3342.4368483122,32.0156297165
20.00,600.0000000000,-3310.3979193368,-3342.2388596301,31.8409402934
20.00,620.0000000000,-3310.3924551491,-3342.2887257025,31.8962705533
20.00,640.0000000000,-3310.3985672451,-3342.6883402785,32.2897730334
20.00,660.0000000000,-3310.4026679752,-3343.3139322601,32.9112642849
20.00,680.0000000000,-3310.4194201116,-3343.9707213172,33.5513012056
20.00,700.0000000000,-3310.4284685478,-3344.2881231888,33.8596546410
20.00,720.0000000000,-3310.4100921431,-3344.0120115578,33.6019194147
20.00,740.0000000000,-3310.3744857722,-3343.3094808350,32.9349950628
20.00,760.0000000000,-3310.3587129835,-3342.5975690783,32.2388560948
20.00,780.0000000000,-3310.3599650904,-3342.0479702241,31.6880051337
20.00,800.0000000000,-3310.3526449999,-3341.6017696331,31.2491246332
20.00,820.0000000000,-3310.3541587795,-3341.2601395182,30.9059807387
20.00,840.0000000000,-3310.3658085940,-3340.9020655931,30.5362569991
20.00,860.0000000000,-3310.3589923121,-3340.2878424443,29.9288501322
20.00,880.0000000000,-3310.3272730034,-3339.4473896732,29.1201166698
20.00,900.0000000000,-3310.3010533435,-3338.7624862973,28.4614329538
20.00,920.0000000000,-3310.3049487723,-3338.5389159216,28.2339671493
20.00,940.0000000000,-3310.3232274584,-3338.6656115546,28.3423840962
20.00,960.0000000000,-3310.3339585175,-3338.8223384650,28.4883799475
20.00,980.0000000000,-3310.3406555654,-3338.7958514728,28.4551959074
20.00,1000.0000000000,-3310.3411667080,-3338.4853764962,28.1442097883
20.00,1020.0000000000,-3310.3271562554,-3337.9332860909,27.6061298355
20.00,1040.0000000000,-3310.3123936070,-3337.3956965912,27.0833029842
20.00,1060.0000000000,-3310.3070718230,-3337.1451879767,26.8381161536
20.00,1080.0000000000,-3310.3126209993,-3337.3056722897,26.9930512904
20.00,1100.0000000000,-3310.3343054157,-3337.8032780641,27.4689726484
20.00,1120.0000000000,-3310.3451898418,-3338.3503686502,28.0051788084
20.00,1140.0000000000,-3310.3357783798,-3338.7928934737,28.4571150939
20.00,1160.0000000000,-3310.3416023008,-3339.2262445764,28.8846422756
20.00,1180.0000000000,-3310.3637473850,-3339.5692356102,29.2054882252
20.00,1200.0000000000,-3310.3566294312,-3339.5724925010,29.2158630698
20.00,1220.0000000000,-3310.3262750525,-3339.3804526187,29.0541775662
20.00,1240.0000000000,-3310.3143175304,-3339.4558151737,29.1414976433
20.00,1260.0000000000,-3310.3300941081,-3340.0085212904,29.6784271824
20.00,1280.0000000000,-3310.3588839436,-3340.8207625101,30.4618785664
20.00,1300.0000000000,-3310.3763424549,-3341.4816119341,31.1052694791
20.00,1320.0000000000,-3310.3768151254,-3341.7509309089,31.3741157835
20.00,1340.0000000000,-3310.3660772873,-3341.6742191947,31.3081419074
20.00,1360.0000000000,-3310.3565671042,-3341.4864471346,31.1298800304
20.00,1380.0000000000,-3310.3601886443,-3341.4107287309,31.0505400866
20.00,1400.0000000000,-3310.3764513002,-3341.4777946222,31.1013433220
20.00,1420.0000000000,-3310.3823347357,-3341.5513699325,31.1690351968
20.00,1440.0000000000,-3310.3650211325,-3341.6515868837,31.2865657512
20.00,1460.0000000000,-3310.3637802223,-3342.0843101876,31.7205299652
20.00,1480.0000000000,-3310.4112427456,-3342.8789924670,32.4677497213
20.00,1500.0000000000,-3310.4592290764,-3343.3807708762,32.9215417999
20.00,1520.0000000000,-3310.4412774095,-3342.9524033291,32.5111259197
20.00,1540.0000000000,-3310.3680489721,-3341.9288482889,31.5607993167
20.00,1560.0000000000,-3310.3333366247,-3341.4187287336,31.0853921089
20.00,1580.0000000000,-3310.3817218179,-3341.9689200575,31.5871982395
20.00,1600.0000000000,-3310.4456068659,-3342.9246120818,32.4790052159
20.00,1620.0000000000,-3310.4574538875,-3343.3491324869,32.8916785995
20.00,1640.0000000000,-3310.4241292009,-3343.0337654374,32.6096362366
20.00,1660.0000000000,-3310.3916782150,-3342.4627087697,32.0710305547
20.00,1680.0000000000,-3310.3912849446,-3342.1340175097,31.7427325650
20.00,1700.0000000000,-3310.4028981167,-3342.0909399702,31.6880418535
20.00,1720.0000000000,-3310.4005216753,-3342.1636375675,31.7631158922
20.00,1740.0000000000,-3310.4010631069,-3342.3068483723,31.9057852653
20.00,1760.0000000000,-3310.4061316821,-3342.4294784262,32.0233467441
20.00,1780.0000000000,-3310.3958949592,-3342.3705682304,31.9746732712
20.00,1800.0000000000,-3310.3690344059,-3342.1791124235,31.8100780176
20.00,1820.0000000000,-3310.3642841775,-3342.1002660908,31.7359819133
20.00,1840.0000000000,-3310.3818239420,-3342.0818521333,31.7000281913
20.00,1860.0000000000,-3310.3840911065,-3341.7811750040,31.3970838975
20.00,1880.0000000000,-3310.3617740299,-3341.0951716304,30.7333976005
20.00,1900.0000000000,-3310.3346541858,-3340.3255314737,29.9908772879
20.00,1920.0000000000,-3310.3234528171,-3339.8712558690,29.5478030520
20.00,1940.0000000000,-3310.3286714487,-3339.8953844495,29.5667130007
20.00,1960.0000000000,-3310.3391755531,-3340.2928967003,29.9537211472
20.00,1980.0000000000,-3310.3536859934,-3340.8449919403,30.4913059469
10.00,0.0000000000,-3309.7174649864,-3310.9418923894,1.2244274030
10.00,10.0000000000,-3309.7627211383,-3314.3887608112,4.6260396729
10.00,20.0000000000,-3309.8154214659,-3319.3312503581,9.5158288922
10.00,30.0000000000,-3309.8599337778,-3324.9213658368,15.0614320590
10.00,40.0000000000,-3309.8898554563,-3330.4152172397,20.5253617834
10.00,50.0000000000,-3309.9056163223,-3335.2859874124,25.3803710901
10.00,60.0000000000,-3309.9104951985,-3339.2321553538,29.3216601553
10.00,70.0000000000,-3309.9079161800,-3342.1369281686,32.2290119886
10.00,80.0000000000,-3309.9003719581,-3344.0196686624,34.1192967043
10.00,90.0000000000,-3309.8894784664,-3344.9969379747,35.1074595083
10.00,100.0000000000,-3309.8765083995,-3345.2539397268,35.3774313273
10.00,110.0000000000,-3309.8628804031,-3345.0197155169,35.1568351138
10.00,120.0000000000,-3309.8503503526,-3344.5397369649,34.6893866122
10.00,130.0000000000,-3309.8408805837,-3344.0437648189,34.2028842351
10.00,140.0000000000,-3309.8362471356,-3343.7116354520,33.8753883163
10.00,150.0000000000,-3309.8374523202,-3343.6435373815,33.8060850613
10.00,160.0000000000,-3309.8441058274,-3343.8439591947,33.9998533673
10.00,170.0000000000,-3309.8542128417,-3344.2282198747,34.3740070331
10.00,180.0000000000,-3309.8648091897,-3344.6538595190,34.7890503293
10.00,190.0000000000,-3309.8731439815,-3344.9669999386,35.0938559571
10.00,200.0000000000,-3309.8775150549,-3345.0461795087,35.1686644538
10.00,210.0000000000,-3309.8773866768,-3344.8307667576,34.9533800808
10.00,220.0000000000,-3309.8732007401,-3344.3310886307,34.4578878906
10.00,230.0000000000,-3309.8662450026,-3343.6224261145,33.7561811119
10.00,240.0000000000,-3309.8584392465,-3342.8251047726,32.9666655262
10.00,250.0000000000,-3309.8517796489,-3342.0745316664,32.2227520175
10.00,260.0000000000,-3309.8476160101,-3341.4897933024,31.6421772923
10.00,270.0000000000,-3309.8463150508,-3341.1515230913,31.3052080405
10.00,280.0000000000,-3309.8475724433,-3341.0942346334,31.2466621901
10.00,290.0000000000,-3309.8509969169,-3341.3091988364,31.4582019195
10.00,300.0000000000,-3309.8563750191,-3341.7499381586,31.8935631395
10.00,310.0000000000,-3309.8633752991,-3342.3366683014,32.4732930023
10.00,320.0000000000,-3309.8710479238,-3342.9635954829,33.0925475591
10.00,330.0000000000,-3309.8777576205,-3343.5155082442,33.6377506237
10.00,340.0000000000,-3309.8817927258,-3343.8939100983,34.0121173726
10.00,350.0000000000,-3309.8823052356,-3344.0433861059,34.1610808703
10.00,360.0000000000,-3309.8798519327,-3343.9644672117,34.0846152790
10.00,370.0000000000,-3309.8759605166,-3343.7053884842,33.8294279676
10.00,380.0000000000,-3309.8720907522,-3343.3389704943,33.4668797421
10.00,390.0000000000,-3309.8689934378,-3342.9394379622,33.0704445244
10.00,400.0000000000,-3309.8668401772,-3342.5689557003,32.7021155231
10.00,410.0000000000,-3309.8656465679,-3342.2730087712,32.4073622033
10.00,420.0000000000,-3309.8654945561,-3342.0790421151,32.2135475590
10.00,430.0000000000,-3309.8664687044,-3341.9950688924,32.1286001880
10.00,440.0000000000,-3309.8684616977,-3342.0089342527,32.1404725549
10.00,450.0000000000,-3309.8710671023,-3342.0908324352,32.2197653329
10.00,460.0000000000,-3309.8737000921,-3342.2004148123,32.3267147202
10.00,470.0000000000,-3309.8758170240,-3342.2966497307,32.4208327067
10.00,480.0000000000,-3309.8769613877,-3342.3472194041,32.4702580164
10.00,490.0000000000,-3309.8767112601,-3342.3363787291,32.4596674690
10.00,500.0000000000,-3309.8749218360,-3342.2713302969,32.3964084609
10.00,510.0000000000,-3309.8721978274,-3342.1834968219,32.3112989945
10.00,520.0000000000,-3309.8699130301,-3342.1186100275,32.2486969974
10.00,530.0000000000,-3309.8694453465,-3342.1160362557,32.2465909092
10.00,540.0000000000,-3309.8712476410,-3342.1883893063,32.3171416653
10.00,550.0000000000,-3309.8745985959,-3342.3146357404,32.4400371445
10.00,560.0000000000,-3309.8781518057,-3342.4504511509,32.5722993452
10.00,570.0000000000,-3309.8806829325,-3342.5482437166,32.6675607842
10.00,580.0000000000,-3309.8814648702,-3342.5759874101,32.6945225399
10.00,590.0000000000,-3309.8803123771,-3342.5286631566,32.6483507795
10.00,600.0000000000,-3309.8776589960,-3342.4307608235,32.5531018275
10.00,610.0000000000,-3309.8745815545,-3342.3287610652,32.4541795107
10.00,620.0000000000,-3309.8723408895,-3342.2741368482,32.4017959587
10.00,630.0000000000,-3309.8716025241,-3342.3040115282,32.4324090041
10.00,640.0000000000,-3309.8720639467,-3342.4306060443,32.5585420977
10.00,650.0000000000,-3309.8728583294,-3342.6448091596,32.7719508302
10.00,660.0000000000,-3309.8734658078,-3342.9280351777,33.0545693699
10.00,670.0000000000,-3309.8742393949,-3343.2595381865,33.3852987916
10.00,680.0000000000,-3309.8757777552,-3343.6122459874,33.7364682322
10.00,690.0000000000,-3309.8779725118,-3343.9456306415,34.0676581298
10.00,700.0000000000,-3309.8800256469,-3344.2083892241,34.3283635772
10.00,710.0000000000,-3309.8810805220,-3344.3511440208,34.4700634989
10.00,720.0000000000,-3309.8805208564,-3344.3405716821,34.4600508257
10.00,730.0000000000,-3309.8780323309,-3344.1697717944,34.2917394635
10.00,740.0000000000,-3309.8738664961,-3343.8629781302,33.9891116341
10.00,750.0000000000,-3309.8690591964,-3343.4709845541,33.6019253577
10.00,760.0000000000,-3309.8650701623,-3343.0550554834,33.1899853211
10.00,770.0000000000,-3309.8628952374,-3342.6651557548,32.8022605174
10.00,780.0000000000,-3309.8623905894,-3342.3252408523,32.4628502629
10.00,790.0000000000,-3309.8624989759,-3342.0349263918,32.1724274159
10.00,800.0000000000,-3309.8622283695,-3341.7841336693,31.9219052999
10.00,810.0000000000,-3309.8614813674,-3341.5669130970,31.7054317296
10.00,820.0000000000,-3309.8609793432,-3341.3828393869,31.5218600437
10.00,830.0000000000,-3309.8614380131,-3341.2270134814,31.3655754683
10.00,840.0000000000,-3309.8628523125,-3341.0801802788,31.2173279662
10.00,850.0000000000,-3309.8644572963,-3340.9091856917,31.0447283954
10.00,860.0000000000,-3309.8651891922,-3340.6786028150,30.8134136228
10.00,870.0000000000,-3309.8642219011,-3340.3668940996,30.5026721985
10.00,880.0000000000,-3309.8613541146,-3339.9789451049,30.1175909903
10.00,890.0000000000,-3309.8571566822,-3339.5489745038,29.6918178216
10.00,900.0000000000,-3309.8527915142,-3339.1316897061,29.2788981919
10.00,910.0000000000,-3309.8495132816,-3338.7846246452,28.9351113636
10.00,920.0000000000,-3309.8481066566,-3338.5491630997,28.7010564432
10.00,930.0000000000,-3309.8486026203,-3338.4385709993,28.5899683790
10.00,940.0000000000,-3309.8503995871,-3338.4373405697,28.5869409826
10.00,950.0000000000,-3309.8526471083,-3338.5102430447,28.6575959364
10.00,960.0000000000,-3309.8546692293,-3338.6154386391,28.7607694099
10.00,970.0000000000,-3309.8562285048,-3338.7152388598,28.8590103550
10.00,980.0000000000,-3309.8574686363,-3338.7805024548,28.9230338185
10.00,990.0000000000,-3309.8585449326,-3338.7894139478,28.9308690153
10.00,1000.0000000000,-3309.8592862029,-3338.7257756340,28.8664894311
10.00,1010.0000000000,-3309.8592769847,-3338.5814356232,28.7221586385
10.00,1020.0000000000,-3309.8582604782,-3338.3617686062,28.5035081280
10.00,1030.0000000000,-3309.8564150762,-3338.0887231448,28.2323080686
10.00,1040.0000000000,-3309.8542977885,-3337.7975072088,27.9432094204
10.00,1050.0000000000,-3309.8525202524,-3337.5277435943,27.6752233418
10.00,1060.0000000000,-3309.8513643479,-3337.3139189487,27.4625546008
10.00,1070.0000000000,-3309.8507268661,-3337.1806105479,27.3298836818
10.00,1080.0000000000,-3309.8505269320,-3337.1432108319,27.2926838999
10.00,1090.0000000000,-3309.8510424355,-3337.2086547480,27.3576123125
10.00,1100.0000000000,-3309.8526253944,-3337.3716899879,27.5190645934
10.00,1110.0000000000,-3309.8550940786,-3337.6104951459,27.7554010673
10.00,1120.0000000000,-3309.8575882501,-3337.8897657081,28.0321774580
10.00,1130.0000000000,-3309.8590957532,-3338.1732582638,28.3141625105
10.00,1140.0000000000,-3309.8591655862,-3338.4385166538,28.5793510676
10.00,1150.0000000000,-3309.8582831513,-3338.6835955443,28.8253123930
10.00,1160.0000000000,-3309.8576344776,-3338.9203486767,29.0627141991
10.00,1170.0000000000,-3309.8583246756,-3339.1577266103,29.2994019347
10.00,1180.0000000000,-3309.8605407315,-3339.3862985469,29.5257578154
10.00,1190.0000000000,-3309.8632799728,-3339.5759215660,29.7126415933
10.00,1200.0000000000,-3309.8649087996,-3339.6903811841,29.8254723845
10.00,1210.0000000000,-3309.8642483163,-3339.7108995529,29.8466512366
10.00,1220.0000000000,-3309.8613986978,-3339.6529687280,29.7915700303
10.00,1230.0000000000,-3309.8576147958,-3339.5647689540,29.7071541581
10.00,1240.0000000000,-3309.8544070653,-3339.5087229718,29.6543159065
10.00,1250.0000000000,-3309.8527457246,-3339.5387233807,29.6859776561
10.00,1260.0000000000,-3309.8529287162,-3339.6846616957,29.8317329795
10.00,1270.0000000000,-3309.8548313282,-3339.9470322882,30.0922009600
10.00,1280.0000000000,-3309.8580176651,-3340.2987616876,30.4407440225
10.00,1290.0000000000,-3309.8617181497,-3340.6925220748,30.8308039251
10.00,1300.0000000000,-3309.8650066043,-3341.0731806244,31.2081740201
10.00,1310.0000000000,-3309.8671972444,-3341.3923882054,31.5251909610
10.00,1320.0000000000,-3309.8681176960,-3341.6195036257,31.7513859297
10.00,1330.0000000000,-3309.8680042344,-3341.7448770401,31.8768728057
10.00,1340.0000000000,-3309.8671704496,-3341.7767984009,31.9096279512
10.00,1350.0000000000,-3309.8658537831,-3341.7366217734,31.8707679903
10.00,1360.0000000000,-3309.8643640410,-3341.6543687239,31.7900046829
10.00,1370.0000000000,-3309.8631723873,-3341.5632692460,31.7000968587
10.00,1380.0000000000,-3309.8627056205,-3341.4923797209,31.6296741004
10.00,1390.0000000000,-3309.8631585349,-3341.4599883903,31.5968298554
10.00,1400.0000000000,-3309.8645272473,-3341.4703614691,31.6058342218
10.00,1410.0000000000,-3309.8665679959,-3341.5137910827,31.6472230867
10.00,1420.0000000000,-3309.8686188938,-3341.5707141036,31.7020952098
10.00,1430.0000000000,-3309.8697325555,-3341.6219406364,31.7522080809
10.00,1440.0000000000,-3309.8692706813,-3341.6625786477,31.7933079664
10.00,1450.0000000000,-3309.8674604712,-3341.7110144232,31.8435539520
10.00,1460.0000000000,-3309.8654292724,-3341.8049124637,31.9394831913
10.00,1470.0000000000,-3309.8647481042,-3341.9836883321,32.1189402278
10.00,1480.0000000000,-3309.8667303810,-3342.2644401125,32.3977097315
10.00,1490.0000000000,-3309.8716761715,-3342.6223153888,32.7506392173
10.00,1500.0000000000,-3309.8784440214,-3342.9867269259,33.1082829045
10.00,1510.0000000000,-3309.8848016253,-3343.2593980695,33.3745964442
10.00,1520.0000000000,-3309.8883827018,-3343.3488448554,33.4604621536
10.00,1530.0000000000,-3309.8876018766,-3343.2070049757,33.3194030990
10.00,1540.0000000000,-3309.8822671835,-3342.8536614842,32.9713943007
10.00,1550.0000000000,-3309.8738902965,-3342.3787976815,32.5049073850
10.00,1560.0000000000,-3309.8653806379,-3341.9186084598,32.0532278219
10.00,1570.0000000000,-3309.8599030909,-3341.6106089421,31.7507058513
10.00,1580.0000000000,-3309.8594134329,-3341.5452036080,31.6857901751
10.00,1590.0000000000,-3309.8638169482,-3341.7353971874,31.8715802392
10.00,1600.0000000000,-3309.8712680770,-3342.1172721537,32.2460040767
10.00,1610.0000000000,-3309.8792075453,-3342.5774367876,32.6982292423
10.00,1620.0000000000,-3309.8853327215,-3342.9925226677,33.1071899462
10.00,1630.0000000000,-3309.8882080097,-3343.2656768162,33.3774688065
10.00,1640.0000000000,-3309.8875604085,-3343.3499159894,33.4623555808
10.00,1650.0000000000,-3309.8841664662,-3343.2534689787,33.3693025125
10.00,1660.0000000000,-3309.8794289988,-3343.0284988372,33.1490698383
10.00,1670.0000000000,-3309.8749254213,-3342.7493784466,32.8744530252
10.00,1680.0000000000,-3309.8719459173,-3342.4878007554,32.6158548381
10.00,1690.0000000000,-3309.8710087673,-3342.2923119243,32.4213031570
10.00,1700.0000000000,-3309.8716607154,-3342.1796163991,32.3079556837
10.00,1710.0000000000,-3309.8728432790,-3342.1404556018,32.2676123228
10.00,1720.0000000000,-3309.8736393637,-3342.1546793514,32.2810399877
10.00,1730.0000000000,-3309.8738483050,-3342.2047200751,32.3308717700
10.00,1740.0000000000,-3309.8739202356,-3342.2791361189,32.4052158833
10.00,1750.0000000000,-3309.8743123334,-3342.3669537210,32.4926413876
10.00,1760.0000000000,-3309.8749780853,-3342.4515541512,32.5765760659
10.00,1770.0000000000,-3309.8755181024,-3342.5112397658,32.6357216634
10.00,1780.0000000000,-3309.8754767141,-3342.5251399782,32.6496632641
10.00,1790.0000000000,-3309.8743217406,-3342.4806757817,32.6063540410
10.00,1800.0000000000,-3309.8717180028,-3342.3817513281,32.5100333253
10.00,1810.0000000000,-3309.8681656375,-3342.2531218780,32.3849562405
10.00,1820.0000000000,-3309.8649732650,-3342.1326632010,32.2676899360
10.00,1830.0000000000,-3309.8633963755,-3342.0523144256,32.1889180500
10.00,1840.0000000000,-3309.8638575423,-3342.0197823582,32.1559248159
10.00,1850.0000000000,-3309.8658040398,-3342.0124794079,32.1466753681
10.00,1860.0000000000,-3309.8680939412,-3341.9862308440,32.1181369028
10.00,1870.0000000000,-3309.8695771886,-3341.8932016564,32.0236244677
10.00,1880.0000000000,-3309.8695106522,-3341.7002766245,31.8307659723
10.00,1890.0000000000,-3309.8676604497,-3341.4012559601,31.5335955105
10.00,1900.0000000000,-3309.8643140285,-3341.0205634087,31.1562493802
10.00,1910.0000000000,-3309.8603004593,-3340.6080142986,30.7477138393
10.00,1920.0000000000,-3309.8567033371,-3340.2250724723,30.3683691352
10.00,1930.0000000000,-3309.8543014462,-3339.9274512698,30.0731498236
10.00,1940.0000000000,-3309.8533270806,-3339.7522038639,29.8988767833
10.00,1950.0000000000,-3309.8536416189,-3339.7131204288,29.8594788099
10.00,1960.0000000000,-3309.8548893841,-3339.8024122979,29.9475229138
10.00,1970.0000000000,-3309.8565950789,-3339.9961896904,30.1395946115
10.00,1980.0000000000,-3309.8584389795,-3340.2616661158,30.4032271363
10.00,1990.0000000000,-3309.8604846451,-3340.5621163723,30.7016317272
5.00,0.0000000000,-3309.7004108188,-3310.0134159846,0.3130051658
5.00,5.0000000000,-3309.7037592318,-3310.9373794078,1.2336201760
5.00,10.0000000000,-3309.7088324829,-3312.4179316220,2.7090991390
5.00,15.0000000000,-3309.7150102587,-3314.3740751898,4.6590649311
5.00,20.0000000000,-3309.7216422181,-3316.7064592647,6.9848170467
5.00,25.0000000000,-3309.7281594989,-3319.3073992640,9.5792397651
5.00,30.0000000000,-3309.7341365592,-3322.0697907600,12.3356542008
5.00,35.0000000000,-3309.7393059045,-3324.8939480600,15.1546421555
5.00,40.0000000000,-3309.7435409871,-3327.6920932826,17.9485522955
5.00,45.0000000000,-3309.7468240955,-3330.3907047863,20.6438806908
5.00,50.0000000000,-3309.7492111496,-3332.9311750090,23.1819638593
5.00,55.0000000000,-3309.7508002484,-3335.2692892400,25.5184889915
5.00,60.0000000000,-3309.7517066500,-3337.3739931389,27.6222864888
5.00,65.0000000000,-3309.7520450255,-3339.2258260442,29.4737810187
5.00,70.0000000000,-3309.7519186802,-3340.8152923158,31.0633736355
